url,pillar,role,destination_url,evidence,source,needs_review
https://cavallo-inc.com/cavallo-visits-ireland/,Pillar 2 — Hoof Health,MERGE+301,https://cavallo-inc.com/is-navicular-disease-always-the-beginning-of-the-end/,"AUTO. post, wc=1185, tr=0, li=0. On-topic (navicular), substantive on-topic copy (1185w) -> merge into https://cavallo-inc.com/is-navicular-disease-always-the-beginning-of-the-end/.",Auto,No
https://cavallo-inc.com/cavallo-welcomes-valley-vet-supply-to-the-palace-arms/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=144, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/cavallo-world-wide/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=270, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/cavallos-friend-joe-camp/,None,REWRITE,,"AUTO. post, wc=818, tr=0, li=0. Substantial (818w) but off-topic -> review (repurpose or prune).",Auto,Yes
https://cavallo-inc.com/cavallos-newest-team-member/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=180, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/cavallos-the-easiest-hoof-boots/,Pillar 2 — Hoof Health,MERGE+301,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=169, tr=6, li=0. On-topic (laminitis/founder), some equity to consolidate -> merge into https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/.",Auto,No
https://cavallo-inc.com/cavallos-have-sole-either-sole-for-any-style/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=392, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/cavallos-in-quicksand-yup/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=235, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/cesar-millan-the-calm-assertive-leader/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=187, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/changing-beliefs-part-1/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=347, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/changing-beliefs-part-2/,Pillar 2 — Hoof Health,PRUNE,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=314, tr=0, li=0. On-topic (laminitis/founder) but thin & zero-equity -> prune (301 to laminitis/founder pillar).",Auto,No
https://cavallo-inc.com/changing-history-one-ride-at-a-time/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=171, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/check-out-this-email/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=260, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/cheyenne-wimberley-heading-to-the-national-finals-rodeo-with-trek/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=305, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/christmas-with-cavallo/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=265, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/cindy-schlener-massachusetts/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=254, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/clb-is-now-the-official-hoof-boot-of-the-american-miniature-horse-association/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=354, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/cody-sapergia/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=27, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/combatting-the-cruel-hoof-crack/,Pillar 2 — Hoof Health,PRUNE,(NEW) Pillar 2 — Hoof Health & Conditions page,"AUTO. post, wc=380, tr=0, li=0. On-topic (hoof health/anatomy) but thin & zero-equity -> prune (301 to hoof health/anatomy pillar).",Auto,No
https://cavallo-inc.com/coming-from-the-heart/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=408, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/conclusion-the-barefoot-paradigm/,Pillar 3 — Barefoot,PRUNE,(NEW) Pillar 3 — Barefoot Trimming spoke,"AUTO. post, wc=555, tr=0, li=0. On-topic (barefoot trimming) but thin & zero-equity -> prune (301 to barefoot trimming pillar).",Auto,No
https://cavallo-inc.com/concussion-and-the-hoof/,Pillar 2 — Hoof Health,MERGE+301,(NEW) Pillar 2 — Hoof Health & Conditions page,"AUTO. post, wc=517, tr=0, li=1. On-topic (hoof health/anatomy), some equity to consolidate -> merge into (NEW) Pillar 2 — Hoof Health & Conditions page.",Auto,No
https://cavallo-inc.com/confidence-booster/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=395, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/congratulations-from-cavallo/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=79, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/connie-challice-a-barefoot-trimmer-and-a-winner/,Pillar 3 — Barefoot,PRUNE,(NEW) Pillar 3 — Barefoot Trimming spoke,"AUTO. post, wc=513, tr=0, li=0. On-topic (barefoot trimming) but thin & zero-equity -> prune (301 to barefoot trimming pillar).",Auto,No
https://cavallo-inc.com/contracted-heels-101/,Pillar 2 — Hoof Health,MERGE+301,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=1111, tr=1, li=0. On-topic (laminitis/founder), some equity to consolidate -> merge into https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/.",Auto,No
https://cavallo-inc.com/corona-chaos-or-calm-let-your-horse-help-you-choose/,None,REWRITE,,"AUTO. post, wc=1214, tr=0, li=0. Substantial (1214w) but off-topic -> review (repurpose or prune).",Auto,Yes
https://cavallo-inc.com/cavallos-cost-saving-hoof-care-plan-for-young-riders/,Pillar 2 — Hoof Health,MERGE+301,(NEW) Pillar 2 — Hoof Health & Conditions page,"AUTO. post, wc=1139, tr=0, li=0. On-topic (hoof health/anatomy), substantive on-topic copy (1139w) -> merge into (NEW) Pillar 2 — Hoof Health & Conditions page.",Auto,No
https://cavallo-inc.com/cougars-cavallo-hoof-boots-the-food-chain/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=366, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/cowboy-church-helps-others-help/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=422, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/creating-more-problems-in-the-whole-horse/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=459, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/cross-country-sports/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=352, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/dakota-memorial-ride/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=366, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/david-hall/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=98, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/dawn-smoky-mountains/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=151, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/dealing-with-ice/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=187, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/debbie-and-buddy/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=144, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/debi-miller-florida/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=95, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/debra-scharp-illinois/,Pillar 2 — Hoof Health,PRUNE,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=76, tr=0, li=0. On-topic (laminitis/founder) but thin & zero-equity -> prune (301 to laminitis/founder pillar).",Auto,No
https://cavallo-inc.com/deby-ogorman-usa/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=362, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/denise-stafford-springs-ct/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=114, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/diane-peterson-wisconsin/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=97, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/overboots-for-metal-horseshoes/,Pillar 1 — Hoof Boots,MERGE+301,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=844, tr=0, li=0. On-topic (boots (commercial)), substantive on-topic copy (844w) -> merge into https://cavallo-inc.com/product-category/hoof-boot/.",Auto,No
https://cavallo-inc.com/different-horse-different-hoof/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=414, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/digital-pulse/,Pillar 2 — Hoof Health,PRUNE,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=240, tr=0, li=0. On-topic (laminitis/founder) but thin & zero-equity -> prune (301 to laminitis/founder pillar).",Auto,No
https://cavallo-inc.com/discover-why-we-at-cavallo-are-very-excited-about-a-home-for-every-horse/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=224, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/do-cavallo-hoof-boots-stay-on/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=678, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/do-you-ever-question-your-horse-equipment/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=330, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/do-you-know-your-horses-weight/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=270, tr=2, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/dogs-in-the-dominican-republic/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=442, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/domestic-horses-are-wild-horses/,Pillar 3 — Barefoot,MERGE+301,(NEW) Pillar 3 — Wild Horse Hooves spoke,"AUTO. post, wc=1052, tr=0, li=0. On-topic (wild horse hooves), substantive on-topic copy (1052w) -> merge into (NEW) Pillar 3 — Wild Horse Hooves spoke.",Auto,No
https://cavallo-inc.com/dont-leave-home-without-your-cavallo-hoof-boots/,Pillar 2 — Hoof Health,PRUNE,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=181, tr=0, li=0. On-topic (laminitis/founder) but thin & zero-equity -> prune (301 to laminitis/founder pillar).",Auto,No
https://cavallo-inc.com/dont-fight-the-flow-the-cavallo-drainage-system-works-with-the-water-and-mud-not-against-it/,Pillar 1 — Hoof Boots,MERGE+301,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=385, tr=0, li=1. On-topic (boots (commercial)), some equity to consolidate -> merge into https://cavallo-inc.com/product-category/hoof-boot/.",Auto,No
https://cavallo-inc.com/cavallo-leb-donkey-hoof-boots-back-in-stock/,Pillar 1 — Hoof Boots,MERGE+301,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=999, tr=0, li=0. On-topic (boots (commercial)), substantive on-topic copy (999w) -> merge into https://cavallo-inc.com/product-category/hoof-boot/.",Auto,No
https://cavallo-inc.com/doug-mills-5-time-winner-of-trainers-challenge-using-his-cavallo-pads/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=245, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/dr-nicholas-kleider-kleider-veterinary-services/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=142, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/dr-robert-bowker-talks-holistic-care/,Pillar 3 — Barefoot,KEEP-SPOKE,,283w. Re-homed from diet -> Pillar 3 holistic supporting content. (Decision #4),Seed,No
https://cavallo-inc.com/drawing-the-line-on-white-line-disease/,Pillar 2 — Hoof Health,MERGE+301,(NEW) Pillar 2 — White Line Disease spoke,"AUTO. post, wc=1119, tr=0, li=0. On-topic (white line disease), substantive on-topic copy (1119w) -> merge into (NEW) Pillar 2 — White Line Disease spoke.",Auto,No
https://cavallo-inc.com/dreams-come-true-with-cavallo/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=185, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/dressage-in-hoof-boots/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=134, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/dutch-henrys-stories-of-horses-and-their-people/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=308, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/eavesdropping-for-the-horses-wellness/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=519, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/emma-massingale/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=306, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/emmas-horseboarding-trip/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=261, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/equine-affair-2017/,Pillar 2 — Hoof Health,PRUNE,(NEW) Pillar 2 — Hoof Health & Conditions page,"AUTO. post, wc=197, tr=0, li=0. On-topic (hoof health/anatomy) but thin & zero-equity -> prune (301 to hoof health/anatomy pillar).",Auto,No
https://cavallo-inc.com/equine-affair-testimonial/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=217, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/equine-affaire-barbra-schulte-julie-goodnight/,Pillar 2 — Hoof Health,PRUNE,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=302, tr=0, li=0. On-topic (laminitis/founder) but thin & zero-equity -> prune (301 to laminitis/founder pillar).",Auto,No
https://cavallo-inc.com/equine-agility/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=272, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/equine-assisted-learning-emerging-practice/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=351, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/equine-assisted-therapy/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=291, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/equine-nutrition/,Pillar 2 — Hoof Health,KEEP-CANONICAL,,"Diet->hoof spoke canonical (411w, best slug). Targets 'horse diet' 800 KD21 + 'equine nutrition' 400 KD21. Educational; soft-link to boots, no hard CTA. (Decision #4)",Seed,No
https://cavallo-inc.com/equine-ting-points/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=245, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/erika-tanney-cavallo-crusader/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=418, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/ever-heard-of-the-phrase-a-horse-has-five-hearts/,Pillar 2 — Hoof Health,OPTIMIZE,,"AUTO. post, wc=350, tr=43, li=0. Organic equity + on-topic (hoof health/anatomy) -> optimize & link to pillar.",Auto,Yes
https://cavallo-inc.com/everything-known-to-mankind-can-kill-you/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=149, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/evolution/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=273, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/extreme-weather-patterns-and-the-hoof/,Pillar 2 — Hoof Health,PRUNE,(NEW) Pillar 2 — Hoof Abscess spoke,"AUTO. post, wc=479, tr=0, li=0. On-topic (hoof abscess) but thin & zero-equity -> prune (301 to hoof abscess pillar).",Auto,No
https://cavallo-inc.com/fall-pasture-maintenance-chores-add-list/,None,PRUNE,301 -> nearest relevant page (review),"391w. Land/field maintenance, not equine diet -> off-topic. 301 to nearest relevant page. (Decision #4)",Seed,No
https://cavallo-inc.com/fantastic-trimming-hoof-boots-success/,Pillar 2 — Hoof Health,PRUNE,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=516, tr=0, li=0. On-topic (laminitis/founder) but thin & zero-equity -> prune (301 to laminitis/founder pillar).",Auto,No
https://cavallo-inc.com/farriers-intend-to-help/,Pillar 3 — Barefoot,PRUNE,(NEW) Pillar 3 — Barefoot Trimming spoke,"AUTO. post, wc=559, tr=0, li=0. On-topic (barefoot trimming) but thin & zero-equity -> prune (301 to barefoot trimming pillar).",Auto,No
https://cavallo-inc.com/fear-and-faith-and-abcesses/,Pillar 2 — Hoof Health,MERGE+301,(NEW) Pillar 2 — Hoof Abscess spoke,"AUTO. post, wc=977, tr=0, li=0. On-topic (hoof abscess), substantive on-topic copy (977w) -> merge into (NEW) Pillar 2 — Hoof Abscess spoke.",Auto,No
https://cavallo-inc.com/finding-wellness-path-2017-conference/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=455, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/first-woman-to-win-in-155-years/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=129, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/first-do-no-harm/,Pillar 2 — Hoof Health,PRUNE,(NEW) Pillar 2 — Hoof Health & Conditions page,"AUTO. post, wc=284, tr=0, li=0. On-topic (hoof health/anatomy) but thin & zero-equity -> prune (301 to hoof health/anatomy pillar).",Auto,No
https://cavallo-inc.com/fixing-problems-with-saddle-fit/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=261, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/forging-new-barefoot-pathways-in-spain/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=416, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/freedom-horses-healing-hearts-with-horses/,None,REWRITE,,"AUTO. post, wc=864, tr=0, li=0. Substantial (864w) but off-topic -> review (repurpose or prune).",Auto,Yes
https://cavallo-inc.com/friends-of-cavallo/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=339, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/friends-of-cavallo-january-2019/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=342, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/friends-of-cavallo-february-2019/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=485, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/frodo-a-laminitic-horse-with-some-healing-to-do/,Pillar 2 — Hoof Health,PRUNE,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=417, tr=0, li=0. On-topic (laminitis/founder) but thin & zero-equity -> prune (301 to laminitis/founder pillar).",Auto,No
https://cavallo-inc.com/from-navicular-to-prancing/,Pillar 2 — Hoof Health,MERGE+301,https://cavallo-inc.com/is-navicular-disease-always-the-beginning-of-the-end/,128w thin. (Decision #3),Seed,No
https://cavallo-inc.com/pacific-hoof-care-practitioners-conference-cavallo/,Pillar 2 — Hoof Health,PRUNE,(NEW) Pillar 2 — Hoof Health & Conditions page,"AUTO. post, wc=114, tr=0, li=0. On-topic (hoof health/anatomy) but thin & zero-equity -> prune (301 to hoof health/anatomy pillar).",Auto,No
https://cavallo-inc.com/fun-halloween-horsey-facts/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=209, tr=5, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/gaiting-and-hoof-boots/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=162, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/getting-a-handle-on-things-respectfully/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=301, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/getting-ready-for-your-trimmer-with-monty-roberts/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=577, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/give-navicular-the-boot/,Pillar 2 — Hoof Health,MERGE+301,https://cavallo-inc.com/is-navicular-disease-always-the-beginning-of-the-end/,307w thin. (Decision #3),Seed,No
https://cavallo-inc.com/give-you-and-your-horse-time/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=480, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/glenn-van-oort-west-sand-lake-ny/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=115, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/good-horsemanship-asking-questions-and-trusting-your-intuition/,None,PRUNE,301 -> nearest relevant page (review),"AUTO. post, wc=412, tr=0, li=0. No traffic, no links, off-topic, thin -> prune.",Auto,No
https://cavallo-inc.com/gravel-crunchers-in-hoof-boots/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=251, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
https://cavallo-inc.com/gunnar-the-friesian-and-his-hoof-boots/,Pillar 1 — Hoof Boots,PRUNE,https://cavallo-inc.com/product-category/hoof-boot/,"AUTO. post, wc=115, tr=0, li=0. On-topic (boots (commercial)) but thin & zero-equity -> prune (301 to boots (commercial) pillar).",Auto,No
https://cavallo-inc.com/cavallo-hoof-boots-turns-20/,Pillar 2 — Hoof Health,MERGE+301,https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/,"AUTO. post, wc=1878, tr=0, li=1. On-topic (laminitis/founder), some equity to consolidate -> merge into https://cavallo-inc.com/your-cavallo-laminitis-healing-plan/.",Auto,No
https://cavallo-inc.com/happy-birthday-to-the-fabulous-trek-hoof-boot/,Pillar 3 — Barefoot,PRUNE,https://cavallo-inc.com/category/the-barefoot-horse/,"AUTO. post, wc=644, tr=0, li=0. On-topic (barefoot care) but thin & zero-equity -> prune (301 to barefoot care pillar).",Auto,No
